instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
361.0,2011-12-27,1.0,0.0,12.0,0.0,2.0,1.0,2.0,7.275,5.6237780000000015,0.7625,12.62615,103.0,1059.0,1162.0
362.0,2011-12-28,1.0,0.0,12.0,0.0,3.0,1.0,1.0,6.0591099999999996,2.4782839999999986,0.503913,19.695387,255.0,2047.0,2302.0
363.0,2011-12-29,1.0,0.0,12.0,0.0,4.0,1.0,1.0,3.6716510000000007,1.4168720000000017,0.574167,8.000604,254.0,2169.0,2423.0
364.0,2011-12-30,1.0,0.0,12.0,0.0,5.0,1.0,1.0,6.648349000000001,5.041591999999998,0.636667,9.000578999999998,491.0,2508.0,2999.0
365.0,2011-12-31,1.0,0.0,12.0,0.0,6.0,0.0,1.0,11.27,11.331986,0.615833,14.750318,665.0,1820.0,2485.0
366.0,2012-01-01,1.0,1.0,1.0,0.0,0.0,0.0,1.0,9.39,8.790986,0.6925,12.875189,686.0,1608.0,2294.0
367.0,2012-01-02,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.833020999999999,0.6520639999999993,0.3813039999999999,22.087555,244.0,1707.0,1951.0
368.0,2012-01-03,1.0,1.0,1.0,0.0,2.0,1.0,1.0,-0.9500000000000002,-7.665850000000002,0.44125,24.499957,89.0,2147.0,2236.0
369.0,2012-01-04,1.0,,1.0,0.0,3.0,1.0,2.0,-2.9475,-8.123758000000002,0.414583,12.3749,95.0,2273.0,2368.0
370.0,2012-01-05,1.0,1.0,,0.0,4.0,1.0,1.0,4.494150999999999,2.3751919999999984,0.524167,8.709128999999999,140.0,3132.0,3272.0
371.0,2012-01-06,1.0,1.0,1.0,0.0,5.0,1.0,1.0,7.705848999999999,6.4576220000000015,0.542083,11.249836,307.0,3791.0,4098.0
372.0,2012-01-07,1.0,1.0,1.0,0.0,6.0,0.0,1.0,10.486650999999998,9.791414,0.531667,11.708786,1070.0,3451.0,4521.0
373.0,2012-01-08,1.0,1.0,1.0,0.0,0.0,0.0,1.0,7.862500000000002,6.457028000000001,0.465,12.833314,599.0,2826.0,3425.0
374.0,2012-01-09,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.5358490000000007,0.33361400000000074,0.701667,6.6263000000000005,106.0,2270.0,2376.0
375.0,2012-01-10,1.0,1.0,1.0,0.0,2.0,1.0,1.0,,5.042515999999999,0.646522,12.565984,173.0,3425.0,3598.0
376.0,2012-01-11,1.0,1.0,1.0,0.0,3.0,1.0,2.0,4.885848999999999,2.666186,0.8475,8.791807,92.0,2085.0,2177.0
377.0,2012-01-12,1.0,1.0,1.0,0.0,4.0,1.0,2.0,9.9775,9.207908,0.8029170000000001,12.124789000000002,269.0,3828.0,4097.0
378.0,2012-01-13,1.0,1.0,1.0,0.0,5.0,1.0,1.0,4.885848999999999,0.4578920000000011,0.5075,25.333236,,3040.0,3214.0
379.0,2012-01-14,1.0,1.0,1.0,0.0,6.0,0.0,,0.4599999999999991,-3.9162579999999987,0.4575,12.541261,333.0,2160.0,2493.0
380.0,2012-01-15,1.0,1.0,1.0,0.0,0.0,0.0,1.0,-0.16665099999999988,-5.332750000000001,0.419167,16.834286,284.0,2027.0,2311.0
381.0,2012-01-16,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9299999999999996,-3.4162420000000004,0.5225,15.500986,217.0,2081.0,2298.0
382.0,2012-01-17,1.0,1.0,1.0,0.0,2.0,1.0,2.0,9.533020999999998,8.042348000000004,0.716087,23.39171,127.0,2808.0,2935.0
383.0,2012-01-18,1.0,1.0,1.0,0.0,3.0,1.0,1.0,6.2566510000000015,2.1667640000000006,0.4433329999999999,27.833743,109.0,3267.0,3376.0
384.0,2012-01-19,1.0,1.0,1.0,0.0,4.0,1.0,1.0,0.9299999999999996,-3.4574919999999985,0.4975,14.750585999999998,130.0,3162.0,3292.0
385.0,2012-01-20,1.0,,1.0,0.0,5.0,1.0,2.0,2.2225,-1.4167720000000017,0.45,13.58425,115.0,3048.0,3163.0
386.0,2012-01-21,1.0,1.0,1.0,0.0,6.0,0.0,2.0,0.14665099999999853,-4.45825,0.83125,14.917014000000002,67.0,1234.0,1301.0
387.0,2012-01-22,1.0,1.0,1.0,0.0,0.0,0.0,2.0,-0.3624999999999998,-5.291499999999999,0.79625,13.375746,196.0,1781.0,1977.0
388.0,2012-01-23,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.2616510000000005,0.04182799999999887,0.91125,7.417435999999999,145.0,2287.0,2432.0
389.0,2012-01-24,1.0,1.0,1.0,0.0,2.0,1.0,1.0,8.0975,7.041127999999998,0.835833,8.292389,439.0,3900.0,4339.0
390.0,2012-01-25,1.0,1.0,1.0,0.0,3.0,1.0,1.0,5.825849,3.4581860000000013,0.64375,10.791757,467.0,3803.0,4270.0
391.0,,1.0,1.0,1.0,0.0,4.0,1.0,2.0,8.058349,7.499299999999997,0.7695830000000001,4.917518600000001,244.0,3831.0,4075.0
392.0,2012-01-27,1.0,,1.0,0.0,5.0,1.0,2.0,11.974999999999998,11.415278,0.74125,22.958689,269.0,3187.0,3456.0
393.0,2012-01-28,1.0,1.0,1.0,0.0,6.0,0.0,1.0,6.844150999999997,5.541013999999998,0.543333,14.125543,775.0,3248.0,4023.0
394.0,2012-01-29,1.0,1.0,1.0,0.0,0.0,0.0,1.0,5.277499999999998,1.9995860000000008,0.31125,16.08335,558.0,2685.0,3243.0
395.0,2012-01-30,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.650848999999999,1.3332499999999996,0.400833,14.458064000000002,126.0,3498.0,3624.0
396.0,2012-01-31,1.0,1.0,1.0,0.0,2.0,1.0,1.0,10.330000000000002,9.166922,,17.541739,324.0,4185.0,4509.0
397.0,2012-02-01,1.0,1.0,2.0,0.0,3.0,1.0,1.0,14.050849,14.791507999999999,0.507917,12.667489000000002,304.0,4275.0,4579.0
398.0,2012-02-02,1.0,1.0,2.0,0.0,4.0,1.0,2.0,10.760849,10.332086,0.6729169999999999,12.541529,190.0,3571.0,3761.0
399.0,2012-02-03,1.0,1.0,2.0,0.0,5.0,1.0,1.0,6.726650999999999,4.416836,0.526667,11.959232000000002,310.0,3841.0,4151.0
400.0,2012-02-04,1.0,1.0,,0.0,6.0,0.0,2.0,4.415849,1.9998499999999984,0.7795830000000001,8.167032,384.0,2448.0,2832.0
401.0,2012-02-05,1.0,1.0,2.0,0.0,0.0,0.0,2.0,4.494150999999999,1.4583860000000008,0.6879170000000001,11.791732,318.0,2629.0,2947.0
402.0,2012-02-06,1.0,1.0,2.0,0.0,1.0,1.0,1.0,5.282622999999999,3.5641160000000016,0.622174,10.3046,206.0,3578.0,3784.0
403.0,2012-02-07,1.0,1.0,2.0,0.0,2.0,1.0,1.0,8.645849000000002,7.832863999999998,0.49625,9.874393,199.0,4176.0,4375.0
404.0,2012-02-08,1.0,1.0,2.0,0.0,3.0,1.0,2.0,4.063349000000001,1.5837860000000001,0.722917,8.959307,109.0,2693.0,2802.0
405.0,2012-02-09,1.0,1.0,2.0,0.0,4.0,1.0,1.0,4.455,1.291208000000001,0.562083,13.000479,163.0,3667.0,3830.0
406.0,2012-02-10,1.0,1.0,2.0,0.0,5.0,1.0,2.0,5.1991510000000005,3.3748280000000013,0.54,7.834242999999999,227.0,3604.0,3831.0
407.0,2012-02-11,1.0,1.0,2.0,0.0,6.0,0.0,3.0,2.5358490000000007,-2.082778,0.73125,19.416332,192.0,1977.0,2169.0
408.0,2012-02-12,1.0,1.0,2.0,0.0,0.0,0.0,1.0,-2.0075000000000003,-9.290572,0.464583,27.417204,73.0,1456.0,1529.0
409.0,2012-02-13,1.0,1.0,2.0,0.0,1.0,1.0,1.0,2.4575,-0.9577419999999996,0.41125,11.207961,94.0,3328.0,3422.0
410.0,2012-02-14,1.0,1.0,2.0,0.0,2.0,1.0,2.0,7.000849000000002,6.040436,0.50875,9.458993,135.0,3787.0,3922.0
411.0,2012-02-15,1.0,1.0,2.0,0.0,3.0,1.0,1.0,8.371651,7.207513999999996,0.53125,12.1672,141.0,4028.0,4169.0
412.0,2012-02-16,1.0,1.0,2.0,0.0,4.0,1.0,2.0,6.883349000000001,5.790692,0.7529170000000001,6.125475000000002,74.0,2931.0,3005.0
413.0,2012-02-17,1.0,1.0,2.0,0.0,5.0,1.0,1.0,8.136650999999999,7.207513999999996,0.634583,13.791682000000002,349.0,3805.0,4154.0
414.0,2012-02-18,1.0,1.0,2.0,0.0,6.0,0.0,1.0,8.293349000000001,7.45805,0.534583,12.792243,1435.0,2883.0,4318.0
415.0,2012-02-19,1.0,1.0,2.0,0.0,0.0,0.0,2.0,5.160000000000002,1.5420080000000027,0.515833,16.958504,618.0,2071.0,2689.0
416.0,2012-02-20,1.0,1.0,2.0,1.0,1.0,0.0,1.0,5.160000000000002,2.043806,0.507826,15.348560999999998,502.0,2627.0,3129.0
417.0,2012-02-21,1.0,1.0,2.0,0.0,2.0,1.0,1.0,5.5278220000000005,3.4774580000000017,0.594348,13.783039000000002,163.0,3614.0,3777.0
418.0,2012-02-22,1.0,1.0,2.0,0.0,3.0,1.0,1.0,10.604150999999998,9.916021999999998,0.567917,15.709557,394.0,4379.0,4773.0
419.0,2012-02-23,1.0,1.0,2.0,0.0,4.0,1.0,1.0,13.345849,13.333436,0.554583,12.791171,516.0,4546.0,5062.0
420.0,2012-02-24,1.0,1.0,2.0,0.0,5.0,1.0,2.0,,11.124086000000002,0.7375,15.916989000000001,246.0,3241.0,3487.0
421.0,2012-02-25,1.0,1.0,2.0,0.0,6.0,0.0,1.0,5.669151000000001,0.8745499999999993,0.395833,28.250014,,,2732.0
422.0,2012-02-26,1.0,1.0,2.0,0.0,0.0,0.0,1.0,5.120849,1.7083279999999978,0.41,13.750343,515.0,2874.0,3389.0
423.0,2012-02-27,1.0,1.0,2.0,0.0,1.0,1.0,1.0,9.233349,7.6249639999999985,0.490833,17.958211,253.0,4069.0,4322.0
424.0,2012-02-28,1.0,1.0,2.0,0.0,2.0,1.0,1.0,8.880849000000003,7.332649999999997,0.395833,12.958938999999999,229.0,4134.0,4363.0
425.0,2012-02-29,1.0,1.0,,0.0,3.0,1.0,2.0,8.184356000000001,6.9990200000000025,0.804783,12.000839,65.0,1769.0,1834.0
426.0,2012-03-01,1.0,1.0,3.0,0.0,4.0,1.0,1.0,14.834151000000002,15.374485999999996,0.615417,15.208129000000001,325.0,4665.0,4990.0
427.0,2012-03-02,1.0,1.0,3.0,0.0,5.0,1.0,2.0,8.606651,7.7495720000000015,0.657083,9.708568,246.0,2948.0,3194.0
428.0,2012-03-03,1.0,1.0,3.0,0.0,6.0,0.0,2.0,11.465849,11.290472,0.62125,10.792292999999999,956.0,3110.0,4066.0
429.0,2012-03-04,1.0,1.0,3.0,0.0,0.0,0.0,1.0,7.314150999999999,3.9993859999999977,0.403333,22.416257,710.0,2713.0,3423.0
430.0,2012-03-05,1.0,1.0,3.0,0.0,1.0,1.0,1.0,3.4366509999999995,-0.08271400000000106,0.50625,15.333485999999999,203.0,3130.0,3333.0
431.0,2012-03-06,1.0,1.0,3.0,0.0,2.0,1.0,1.0,4.141651,0.8327719999999985,0.456667,13.458625,221.0,3735.0,3956.0
432.0,2012-03-07,1.0,1.0,3.0,0.0,3.0,1.0,1.0,10.995849,9.4166,0.513333,23.167193,432.0,4484.0,4916.0
433.0,2012-03-08,1.0,1.0,3.0,0.0,4.0,1.0,1.0,16.792499999999997,18.623864,0.5675,29.584721000000002,486.0,4896.0,5382.0
434.0,2012-03-09,1.0,1.0,3.0,0.0,5.0,1.0,2.0,11.309151,10.207478000000002,0.4070829999999999,27.7916,447.0,4122.0,4569.0
435.0,2012-03-10,1.0,1.0,3.0,0.0,6.0,0.0,1.0,5.512499999999998,2.3326220000000006,0.35041700000000003,15.12525,968.0,3150.0,4118.0
436.0,2012-03-11,1.0,1.0,3.0,0.0,0.0,0.0,1.0,9.001732999999998,7.738219999999997,0.476957,14.913329000000001,1658.0,3253.0,4911.0
437.0,2012-03-12,1.0,1.0,3.0,0.0,1.0,1.0,1.0,13.933349,14.333072,0.489167,13.916770999999999,838.0,4460.0,5298.0
438.0,2012-03-13,1.0,1.0,3.0,0.0,2.0,1.0,1.0,18.555,19.833314,0.6175,15.87565,762.0,5085.0,5847.0
439.0,2012-03-14,1.0,1.0,3.0,0.0,3.0,1.0,1.0,18.9075,20.208722,0.507083,7.709153999999999,997.0,5315.0,6312.0
440.0,2012-03-15,1.0,1.0,3.0,0.0,4.0,1.0,1.0,18.2025,19.16645,0.579583,10.042161,1005.0,5187.0,6192.0
441.0,2012-03-16,1.0,1.0,3.0,0.0,5.0,1.0,2.0,12.484150999999995,12.791114,0.8420830000000001,7.583864,548.0,3830.0,4378.0
442.0,2012-03-17,1.0,1.0,3.0,0.0,6.0,0.0,2.0,16.165848999999998,17.333036,0.755833,7.417167999999999,3155.0,4681.0,7836.0
443.0,2012-03-18,1.0,1.0,3.0,0.0,0.0,0.0,2.0,14.2075,14.624,0.81,8.501161,2207.0,3685.0,5892.0
444.0,2012-03-19,1.0,1.0,3.0,0.0,1.0,1.0,1.0,17.615000000000006,19.166186,0.72875,10.875239,982.0,5171.0,6153.0
445.0,2012-03-20,1.0,1.0,3.0,0.0,2.0,1.0,1.0,18.359151,19.543178000000005,0.8079170000000001,8.125157000000002,1051.0,5042.0,6093.0
446.0,2012-03-21,2.0,1.0,3.0,0.0,3.0,1.0,2.0,16.988349,17.875028,0.82125,6.000406099999999,1122.0,5108.0,6230.0
447.0,2012-03-22,2.0,1.0,3.0,0.0,4.0,1.0,1.0,18.045849,19.083422,0.83125,7.8766539999999985,1334.0,5537.0,6871.0
448.0,2012-03-23,2.0,1.0,3.0,0.0,5.0,1.0,2.0,20.278349,21.624422000000006,0.6941669999999999,7.7921,2469.0,5893.0,8362.0
449.0,2012-03-24,2.0,1.0,3.0,0.0,6.0,0.0,2.0,15.617499999999994,16.124378,0.885417,12.916460999999998,1033.0,2339.0,3372.0
450.0,2012-03-25,2.0,1.0,3.0,0.0,0.0,0.0,2.0,12.5625,12.874208,0.880833,14.791925,1532.0,3464.0,4996.0
451.0,2012-03-26,2.0,1.0,3.0,0.0,1.0,1.0,1.0,12.954151,12.9575,0.477917,25.917007,795.0,4763.0,5558.0
452.0,2012-03-27,2.0,1.0,3.0,0.0,2.0,1.0,1.0,7.196650999999999,4.833164,0.29,12.541864,531.0,4571.0,5102.0
,2012-03-28,2.0,1.0,3.0,0.0,3.0,1.0,1.0,14.755849,15.0827,0.48125,19.541957,674.0,5024.0,5698.0
454.0,2012-03-29,2.0,1.0,3.0,0.0,4.0,1.0,1.0,15.225848999999998,15.832064,0.4391670000000001,21.41655,834.0,5299.0,6133.0
455.0,2012-03-30,2.0,1.0,3.0,0.0,5.0,1.0,2.0,9.39,8.790986,0.580833,9.250489,796.0,4663.0,5459.0
456.0,2012-03-31,2.0,1.0,3.0,0.0,6.0,0.0,2.0,11.935849,11.832728,0.7383330000000001,16.791339,2301.0,3934.0,6235.0
457.0,2012-04-01,2.0,1.0,4.0,0.0,0.0,0.0,2.0,12.014151000000002,11.540941999999998,0.67625,11.541889,2347.0,3694.0,6041.0
458.0,2012-04-02,2.0,1.0,4.0,0.0,1.0,1.0,1.0,12.393911,12.215858,0.5043479999999999,20.913313,1208.0,4728.0,5936.0
459.0,2012-04-03,2.0,1.0,4.0,0.0,2.0,1.0,1.0,13.933349,14.457877999999996,0.396667,6.708911,1348.0,5424.0,6772.0
460.0,2012-04-04,2.0,1.0,4.0,0.0,3.0,1.0,1.0,17.458349000000002,19.2077,0.4695829999999999,12.125325,1058.0,5378.0,6436.0
461.0,2012-04-05,2.0,1.0,4.0,0.0,4.0,1.0,1.0,12.445,12.456758,0.3741670000000001,14.708442999999999,1192.0,5265.0,6457.0
462.0,2012-04-06,2.0,1.0,4.0,0.0,5.0,1.0,1.0,10.956650999999999,9.790622000000004,0.377083,20.125996,1807.0,4653.0,6460.0
463.0,2012-04-07,2.0,1.0,4.0,0.0,6.0,0.0,1.0,12.5625,12.124513999999998,0.25416700000000003,18.416357,3252.0,3605.0,6857.0
464.0,2012-04-08,2.0,1.0,4.0,0.0,0.0,0.0,1.0,15.5,16.50005,0.275833,15.583932,2230.0,2939.0,5169.0
465.0,2012-04-09,2.0,1.0,4.0,0.0,1.0,1.0,1.0,14.990848999999999,15.458108,0.3175,23.999132,905.0,4680.0,5585.0
466.0,2012-04-10,2.0,1.0,4.0,0.0,2.0,1.0,1.0,12.993348999999998,12.791377999999998,0.435,16.708125000000006,819.0,5099.0,5918.0
467.0,2012-04-11,2.0,1.0,4.0,0.0,3.0,1.0,1.0,8.388712000000002,6.260083999999999,0.46956499999999995,19.783358,482.0,4380.0,4862.0
468.0,2012-04-12,2.0,1.0,4.0,0.0,4.0,1.0,1.0,10.6825,9.581864,0.46625,19.458743,663.0,4746.0,5409.0
469.0,2012-04-13,2.0,1.0,4.0,0.0,5.0,1.0,1.0,12.7975,12.499327999999998,0.408333,10.416557000000001,1252.0,5146.0,6398.0
470.0,2012-04-14,2.0,1.0,4.0,0.0,6.0,0.0,1.0,15.265,16.207735999999993,0.5029170000000001,12.791439,2795.0,4665.0,7460.0
471.0,2012-04-15,2.0,1.0,4.0,0.0,0.0,0.0,1.0,20.513349,21.875750000000004,0.507917,15.083642999999999,2846.0,4286.0,7132.0
472.0,2012-04-16,2.0,1.0,4.0,1.0,1.0,0.0,1.0,23.215849,24.585050000000006,0.561667,19.083543,1198.0,5172.0,6370.0
473.0,2012-04-17,2.0,1.0,4.0,0.0,2.0,1.0,1.0,20.591651000000002,23.500142,0.390417,18.333143,989.0,5702.0,6691.0
474.0,2012-04-18,2.0,1.0,4.0,0.0,3.0,1.0,2.0,13.776651,14.164508,0.569167,11.250104,347.0,4020.0,4367.0
475.0,2012-04-19,2.0,1.0,4.0,0.0,4.0,1.0,1.0,15.421650999999995,16.541036,0.6125,4.4172563999999985,846.0,5719.0,6565.0
476.0,2012-04-20,2.0,1.0,4.0,0.0,5.0,1.0,1.0,16.753349,18.04115,0.694583,10.041357000000001,1340.0,5950.0,7290.0
477.0,2012-04-21,2.0,1.0,4.0,0.0,6.0,0.0,1.0,18.79,19.832786,0.6829170000000001,19.000329,2541.0,4083.0,6624.0
478.0,2012-04-22,2.0,1.0,4.0,0.0,0.0,0.0,3.0,10.643349,9.707264000000002,0.835417,23.084582,120.0,907.0,1027.0
479.0,,2.0,1.0,4.0,0.0,1.0,1.0,2.0,7.118348999999999,3.87425,0.7666669999999999,20.334232,195.0,3019.0,3214.0
,2012-04-24,2.0,1.0,4.0,0.0,2.0,1.0,1.0,11.426651,10.748678000000002,0.454167,16.708661,518.0,5115.0,5633.0
481.0,2012-04-25,2.0,1.0,4.0,0.0,3.0,1.0,1.0,14.403349,15.040921999999998,0.427917,7.9590640000000015,655.0,5541.0,6196.0
482.0,2012-04-26,2.0,,4.0,0.0,4.0,1.0,2.0,15.421650999999995,15.916477999999998,0.7566669999999999,11.833875,475.0,4551.0,5026.0
483.0,2012-04-27,2.0,1.0,4.0,0.0,5.0,1.0,1.0,13.5025,13.874042000000001,0.400833,23.291411,1014.0,5219.0,6233.0
484.0,2012-04-28,2.0,1.0,4.0,0.0,6.0,0.0,2.0,9.703349000000003,8.915264,0.489583,8.708325,1120.0,3100.0,4220.0
485.0,,2.0,1.0,4.0,0.0,0.0,0.0,1.0,13.541650999999998,13.707985999999998,0.587083,,2229.0,4075.0,6304.0
486.0,2012-04-30,2.0,1.0,4.0,0.0,1.0,1.0,2.0,13.815848999999998,14.207935999999998,0.57,11.499746,665.0,4907.0,5572.0
487.0,2012-05-01,2.0,1.0,5.0,0.0,2.0,1.0,2.0,20.826651,22.083386,0.659583,10.458432,653.0,5087.0,5740.0
488.0,2012-05-02,2.0,1.0,5.0,0.0,3.0,1.0,1.0,18.515849,19.501136,0.797083,9.249885999999998,667.0,5502.0,6169.0
489.0,2012-05-03,2.0,1.0,5.0,0.0,4.0,1.0,2.0,18.320000000000004,19.457972,0.768333,8.957632,764.0,5657.0,6421.0
490.0,2012-05-04,2.0,1.0,5.0,0.0,5.0,1.0,1.0,21.4925,23.000522000000004,0.7354169999999999,10.916846000000001,1069.0,5227.0,6296.0
491.0,2012-05-05,2.0,1.0,5.0,0.0,6.0,0.0,2.0,21.218349,22.584128,0.7566669999999999,10.250464,2496.0,4387.0,6883.0
492.0,2012-05-06,2.0,1.0,5.0,0.0,0.0,0.0,2.0,18.4375,20.084642,0.74,10.041892999999998,2135.0,4224.0,6359.0
493.0,2012-05-07,2.0,1.0,5.0,0.0,1.0,1.0,2.0,17.2625,18.791372000000006,0.664167,15.458307,1008.0,5265.0,6273.0
494.0,2012-05-08,2.0,1.0,5.0,0.0,2.0,1.0,2.0,19.338348999999997,20.793086,0.6858330000000001,19.833943,738.0,4990.0,5728.0
495.0,2012-05-09,2.0,1.0,5.0,0.0,3.0,1.0,,19.025,20.499650000000006,0.744167,14.499604000000001,620.0,4097.0,4717.0
496.0,2012-05-10,2.0,1.0,5.0,0.0,4.0,1.0,1.0,15.774151000000002,16.457678,0.552083,21.042220999999998,1026.0,5546.0,6572.0
497.0,2012-05-11,2.0,1.0,5.0,0.0,5.0,,1.0,17.066650999999997,18.374978,0.360417,15.874778999999998,1319.0,5711.0,7030.0
498.0,2012-05-12,2.0,1.0,5.0,0.0,6.0,0.0,1.0,18.515849,19.957922,0.480417,8.249910999999999,2622.0,4807.0,7429.0
499.0,2012-05-13,2.0,1.0,5.0,0.0,0.0,0.0,1.0,20.7875,22.625708000000003,0.57625,15.082839000000002,2172.0,3946.0,6118.0
500.0,2012-05-14,2.0,1.0,5.0,0.0,1.0,1.0,2.0,18.946651,20.293400000000005,0.789583,14.250364,342.0,2501.0,2843.0
501.0,2012-05-15,2.0,1.0,5.0,0.0,2.0,1.0,2.0,20.748349,22.042664,0.794583,9.875264,625.0,4490.0,5115.0
502.0,2012-05-16,2.0,1.0,5.0,0.0,3.0,1.0,1.0,21.923349,23.33435,0.697917,8.208304,991.0,6433.0,7424.0
503.0,2012-05-17,2.0,1.0,5.0,0.0,4.0,1.0,1.0,19.886651,21.792458000000003,0.52,15.374825,1242.0,6142.0,7384.0
504.0,2012-05-18,2.0,1.0,5.0,0.0,5.0,1.0,1.0,18.515849,20.373985999999995,0.523333,9.166739,1521.0,6118.0,7639.0
505.0,2012-05-19,2.0,1.0,5.0,0.0,6.0,0.0,1.0,20.2,21.415928,0.45625,5.626325,3410.0,4884.0,8294.0
506.0,2012-05-20,2.0,1.0,5.0,0.0,0.0,0.0,1.0,21.179151,22.541822000000003,0.530417,17.042589000000003,2704.0,4425.0,7129.0
507.0,2012-05-21,2.0,1.0,5.0,0.0,1.0,1.0,2.0,20.121651,21.334022000000004,0.81125,15.624668,630.0,3729.0,4359.0
508.0,2012-05-22,2.0,1.0,5.0,0.0,2.0,1.0,2.0,20.905,22.334450000000004,0.765833,7.917189,819.0,5254.0,6073.0
509.0,2012-05-23,2.0,1.0,5.0,0.0,3.0,1.0,2.0,21.218349,22.584392,0.7745830000000001,6.834,766.0,4494.0,5260.0
510.0,2012-05-24,2.0,1.0,5.0,0.0,4.0,1.0,1.0,22.785,24.0422,0.716667,11.584032,1059.0,5711.0,6770.0
511.0,2012-05-25,2.0,1.0,5.0,0.0,5.0,1.0,1.0,23.96,25.416914000000002,0.7470829999999999,9.41685,1417.0,5317.0,6734.0
512.0,2012-05-26,2.0,1.0,5.0,0.0,6.0,,1.0,24.5475,26.417936000000005,0.7325,13.332464000000002,2855.0,3681.0,6536.0
513.0,2012-05-27,2.0,1.0,5.0,0.0,0.0,0.0,1.0,24.43,26.334050000000005,0.6970829999999999,14.416457000000001,3283.0,3308.0,6591.0
514.0,2012-05-28,2.0,1.0,5.0,1.0,1.0,0.0,1.0,25.487500000000004,28.833800000000004,0.67625,13.166907,2557.0,3486.0,6043.0
515.0,2012-05-29,2.0,1.0,5.0,0.0,2.0,1.0,1.0,25.957500000000003,28.417472000000004,0.6845829999999999,19.7918,880.0,4863.0,5743.0
516.0,2012-05-30,2.0,1.0,5.0,0.0,3.0,1.0,2.0,22.863349,24.334514000000002,0.67,9.000043,,6110.0,6855.0
517.0,2012-05-31,2.0,,5.0,0.0,4.0,1.0,1.0,23.96,25.667714000000004,0.492917,13.083692999999998,1100.0,6238.0,
518.0,2012-06-01,2.0,1.0,6.0,0.0,5.0,1.0,2.0,22.745849000000003,24.125492,0.755417,15.916720999999999,533.0,3594.0,4127.0
519.0,2012-06-02,2.0,1.0,6.0,0.0,6.0,0.0,1.0,19.416651,21.375007999999998,0.549167,12.499653999999998,2795.0,5325.0,8120.0
520.0,2012-06-03,2.0,1.0,6.0,0.0,0.0,0.0,1.0,,21.958778,0.493333,12.333829,2494.0,5147.0,7641.0
521.0,2012-06-04,2.0,1.0,6.0,0.0,1.0,1.0,1.0,20.082500000000003,22.166678,0.487083,19.083810999999997,1071.0,5927.0,6998.0
522.0,2012-06-05,2.0,1.0,6.0,0.0,2.0,1.0,2.0,17.419151,18.708872,0.613333,14.041525,968.0,6033.0,7001.0
523.0,2012-06-06,2.0,1.0,6.0,0.0,3.0,1.0,1.0,18.045849,19.791272,0.61125,5.167375,1027.0,6028.0,7055.0
524.0,2012-06-07,2.0,1.0,6.0,0.0,4.0,1.0,1.0,20.317500000000006,21.583172,0.567083,10.54245,1038.0,6456.0,7494.0
525.0,2012-06-08,2.0,1.0,6.0,0.0,5.0,1.0,1.0,22.510849000000004,23.458892000000002,0.4679170000000001,11.750661000000001,1488.0,6248.0,7736.0
526.0,2012-06-09,2.0,1.0,6.0,0.0,6.0,0.0,1.0,25.409151,26.792222,0.437083,9.667228999999999,2708.0,4790.0,7498.0
527.0,2012-06-10,2.0,1.0,6.0,0.0,0.0,0.0,1.0,26.153349,27.792121999999996,0.538333,8.959307,2224.0,4374.0,6598.0
528.0,2012-06-11,2.0,1.0,6.0,0.0,1.0,1.0,2.0,25.879151,27.541586,0.587917,13.916770999999999,1017.0,5647.0,6664.0
529.0,2012-06-12,2.0,1.0,6.0,0.0,2.0,1.0,2.0,22.706651,23.45975,0.833333,14.374582,477.0,4495.0,4972.0
530.0,2012-06-13,2.0,1.0,6.0,0.0,3.0,1.0,1.0,22.824151,24.333722,0.582083,22.999693,1173.0,6248.0,7421.0
531.0,2012-06-14,2.0,1.0,6.0,0.0,4.0,1.0,1.0,22.471651,25.209278000000005,0.569583,17.000110999999997,1180.0,6183.0,7363.0
532.0,2012-06-15,2.0,1.0,6.0,0.0,5.0,1.0,1.0,22.040848999999998,23.583764,0.589583,11.833339,1563.0,6102.0,7665.0
533.0,2012-06-16,2.0,1.0,6.0,0.0,6.0,0.0,1.0,21.688349,23.250728,0.504167,11.166689,2963.0,4739.0,7702.0
534.0,2012-06-17,2.0,1.0,6.0,0.0,0.0,0.0,1.0,19.8475,21.75035,0.59875,9.708568,2634.0,4344.0,6978.0
535.0,2012-06-18,2.0,1.0,6.0,0.0,1.0,1.0,2.0,18.711651,19.959572,0.777917,11.707982,653.0,4446.0,5099.0
536.0,2012-06-19,2.0,1.0,6.0,0.0,2.0,1.0,1.0,24.351651,27.209672000000005,0.69,9.917139,968.0,5857.0,6825.0
537.0,2012-06-20,2.0,1.0,6.0,0.0,3.0,1.0,1.0,28.7775,31.58435,0.592083,7.625403999999999,872.0,5339.0,6211.0
538.0,2012-06-21,3.0,1.0,6.0,0.0,4.0,1.0,1.0,29.874151,33.667772,0.567917,7.958728999999999,778.0,5127.0,5905.0
539.0,2012-06-22,3.0,1.0,6.0,0.0,5.0,1.0,1.0,28.5425,31.791985999999998,0.57375,12.250414,964.0,4859.0,5823.0
