instant,dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
492,2012-05-06,2,1,5,0,0,0,2,18.4375,20.084642000000002,0.74,10.041892999999998,2135,4224,6359
493,2012-05-07,2,1,5,0,1,1,2,17.2625,18.791372000000003,0.664167,15.458307000000001,1008,5265,6273
494,2012-05-08,2,1,5,0,2,1,2,19.338349,20.793086000000002,0.6858330000000001,19.833942999999998,738,4990,5728
495,2012-05-09,2,1,5,0,3,1,2,19.025,20.499650000000003,0.744167,14.499604,620,4097,4717
496,2012-05-10,2,1,5,0,4,1,1,15.774151,16.457678,0.552083,21.042221,1026,5546,6572
497,2012-05-11,2,1,5,0,5,1,1,17.066650999999997,18.374978,0.360417,15.874778999999998,1319,5711,7030
498,2012-05-12,2,1,5,0,6,0,1,18.515849,19.957921999999996,0.480417,8.249910999999999,2622,4807,7429
499,2012-05-13,2,1,5,0,0,0,1,20.7875,22.625708000000003,0.57625,15.082839,2172,3946,6118
500,2012-05-14,2,1,5,0,1,1,2,18.946651,20.293400000000005,0.789583,14.250364000000001,342,2501,2843
501,2012-05-15,2,1,5,0,2,1,2,20.748348999999997,22.042664000000002,0.794583,9.875264,625,4490,5115
502,2012-05-16,2,1,5,0,3,1,1,21.923348999999998,23.33435,0.697917,8.208304,991,6433,7424
503,2012-05-17,2,1,5,0,4,1,1,19.886651,21.792458000000003,0.52,15.374825000000001,1242,6142,7384
504,2012-05-18,2,1,5,0,5,1,1,18.515849,20.373985999999995,0.523333,9.166739,1521,6118,7639
505,2012-05-19,2,1,5,0,6,0,1,20.2,21.415928,0.45625,5.626325,3410,4884,8294
506,2012-05-20,2,1,5,0,0,0,1,21.179150999999997,22.541822000000003,0.530417,17.042589,2704,4425,7129
507,2012-05-21,2,1,5,0,1,1,2,20.121651,21.334022000000004,0.81125,15.624668,630,3729,4359
508,2012-05-22,2,1,5,0,2,1,2,20.905,22.334450000000004,0.765833,7.9171890000000005,819,5254,6073
509,2012-05-23,2,1,5,0,3,1,2,21.218349,22.584392,0.7745830000000001,6.834,766,4494,5260
510,2012-05-24,2,1,5,0,4,1,1,22.785,24.0422,0.716667,11.584031999999999,1059,5711,6770
511,2012-05-25,2,1,5,0,5,1,1,23.96,25.416914,0.7470829999999999,9.41685,1417,5317,6734
512,2012-05-26,2,1,5,0,6,0,1,24.5475,26.417936000000005,0.7325,13.332464,2855,3681,6536
513,2012-05-27,2,1,5,0,0,0,1,24.43,26.334050000000005,0.6970829999999999,14.416457,3283,3308,6591
514,2012-05-28,2,1,5,1,1,0,1,25.487500000000004,28.833800000000004,0.67625,13.166907,2557,3486,6043
515,2012-05-29,2,1,5,0,2,1,1,25.957500000000003,28.417472000000004,0.6845829999999999,19.7918,880,4863,5743
516,2012-05-30,2,1,5,0,3,1,2,22.863349,24.334514,0.67,9.000043,745,6110,6855
517,2012-05-31,2,1,5,0,4,1,1,23.96,25.667714000000004,0.492917,13.083693,1100,6238,7338
518,2012-06-01,2,1,6,0,5,1,2,22.745849000000003,24.125492,0.755417,15.916721,533,3594,4127
519,2012-06-02,2,1,6,0,6,0,1,19.416650999999998,21.375008,0.549167,12.499653999999998,2795,5325,8120
520,2012-06-03,2,1,6,0,0,0,1,20.317500000000003,21.958778000000002,0.49333299999999997,12.333829,2494,5147,7641
521,2012-06-04,2,1,6,0,1,1,1,20.082500000000003,22.166677999999997,0.487083,19.083811,1071,5927,6998
522,2012-06-05,2,1,6,0,2,1,2,17.419151,18.708872,0.613333,14.041525,968,6033,7001
523,2012-06-06,2,1,6,0,3,1,1,18.045848999999997,19.791272,0.61125,5.167375,1027,6028,7055
524,2012-06-07,2,1,6,0,4,1,1,20.317500000000003,21.583171999999998,0.567083,10.542449999999999,1038,6456,7494
525,2012-06-08,2,1,6,0,5,1,1,22.510849000000004,23.458892,0.4679170000000001,11.750661,1488,6248,7736
526,2012-06-09,2,1,6,0,6,0,1,25.409151,26.792222000000002,0.437083,9.667229,2708,4790,7498
527,2012-06-10,2,1,6,0,0,0,1,26.153349,27.792122,0.538333,8.959307,2224,4374,6598
528,2012-06-11,2,1,6,0,1,1,2,25.879151,27.541586000000002,0.587917,13.916771,1017,5647,6664
529,2012-06-12,2,1,6,0,2,1,2,22.706650999999997,23.45975,0.833333,14.374582,477,4495,4972
530,2012-06-13,2,1,6,0,3,1,1,22.824151,24.333722,0.582083,22.999693,1173,6248,7421
531,2012-06-14,2,1,6,0,4,1,1,22.471651,25.209278000000005,0.569583,17.000111,1180,6183,7363
532,2012-06-15,2,1,6,0,5,1,1,22.040849,23.583764000000002,0.589583,11.833339,1563,6102,7665
533,2012-06-16,2,1,6,0,6,0,1,21.688349,23.250728000000002,0.504167,11.166689,2963,4739,7702
534,2012-06-17,2,1,6,0,0,0,1,19.8475,21.750349999999997,0.59875,9.708568,2634,4344,6978
535,2012-06-18,2,1,6,0,1,1,2,18.711651,19.959572,0.777917,11.707982000000001,653,4446,5099
536,2012-06-19,2,1,6,0,2,1,1,24.351650999999997,27.209672000000005,0.69,9.917139,968,5857,6825
537,2012-06-20,2,1,6,0,3,1,1,28.777499999999996,31.58435,0.592083,7.625403999999999,872,5339,6211
538,2012-06-21,3,1,6,0,4,1,1,29.874150999999998,33.667772,0.567917,7.958728999999999,778,5127,5905
539,2012-06-22,3,1,6,0,5,1,1,28.542499999999997,31.791986,0.57375,12.250414000000001,964,4859,5823
540,2012-06-23,3,1,6,0,6,0,1,26.388348999999998,27.084272000000006,0.534583,12.041307,2657,4801,7458
541,2012-06-24,3,1,6,0,0,0,1,26.936650999999998,28.500764000000004,0.479167,9.750174999999999,2551,4340,6891
542,2012-06-25,3,1,6,0,1,1,1,25.644150999999994,27.166772,0.504167,20.125661,1139,5640,6779
543,2012-06-26,3,1,6,0,2,1,1,21.649151,23.250464,0.3733329999999999,23.292014,1077,6365,7442
544,2012-06-27,3,1,6,0,3,1,1,24.7825,26.292272000000004,0.36,18.208925,1077,6258,7335
545,2012-06-28,3,1,6,0,4,1,1,27.210849000000003,28.583792000000003,0.4225,11.50055,921,5958,6879
546,2012-06-29,3,1,6,0,5,1,1,31.205849,35.916458,0.48875,11.082939000000001,829,4634,5463
547,2012-06-30,3,1,6,0,6,0,1,27.955,29.375528000000003,0.60125,10.791756999999999,1455,4232,5687
548,2012-07-01,3,1,7,0,0,0,1,30.344151000000004,33.541514,0.51875,11.291443,1421,4110,5531
549,2012-07-02,3,1,7,0,1,1,1,28.738349,30.334508000000007,0.447083,13.082889,904,5323,6227
550,2012-07-03,3,1,7,0,2,1,1,28.699151,30.374899999999997,0.492083,8.457878999999998,1052,5608,6660
551,2012-07-04,3,1,7,1,3,0,1,29.090849,32.334242,0.53875,9.041649999999999,2562,4841,7403
552,2012-07-05,3,1,7,0,4,1,1,30.8925,34.250222,0.45791699999999996,12.999943,1405,4836,6241
553,2012-07-06,3,1,7,0,5,1,1,30.931651000000002,33.667178,0.45083300000000004,9.791514,1366,4841,6207
554,2012-07-07,3,1,7,0,6,0,1,32.498349,37.124258,0.492083,10.958118,1448,3392,4840
555,2012-07-08,3,1,7,0,0,0,1,30.6575,36.166136,0.57375,8.417143,1203,3469,4672
556,2012-07-09,3,1,7,0,1,1,2,25.409151,27.167564,0.683333,12.125325,998,5571,6569
557,2012-07-10,3,1,7,0,2,1,2,25.879151,27.876536,0.6675,10.166379,954,5336,6290
558,2012-07-11,3,1,7,0,3,1,1,25.683349,26.917886000000003,0.633333,10.166110999999999,975,6289,7264
559,2012-07-12,3,1,7,0,4,1,1,25.644150999999994,27.209077999999998,0.529583,9.833924999999999,1032,6414,7446
560,2012-07-13,3,1,7,0,5,1,2,26.388348999999998,28.083578000000003,0.485833,5.41695,1511,5988,7499
561,2012-07-14,3,1,7,0,6,0,2,25.056651000000002,27.958772000000003,0.6991669999999999,9.626493,2355,4614,6969
562,2012-07-15,3,1,7,0,0,0,1,27.054150999999997,30.542936000000005,0.717917,11.166689,1920,4111,6031
563,2012-07-16,3,1,7,0,1,1,1,27.876651000000003,31.792250000000003,0.645,11.000529,1088,5742,6830
564,2012-07-17,3,1,7,0,2,1,1,30.461650999999996,33.875078,0.505833,7.666743,921,5865,6786
565,2012-07-18,3,1,7,0,3,1,1,29.286651,33.208478,0.577083,9.208614,799,4914,5713
566,2012-07-19,3,1,7,0,4,1,1,28.189999999999998,31.166372000000003,0.600417,11.083743,888,5703,6591
567,2012-07-20,3,1,7,0,5,1,2,23.294151,24.459650000000003,0.8441670000000001,14.000789000000001,747,5123,5870
568,2012-07-21,3,1,7,0,6,0,3,20.004150999999997,20.294191999999995,0.8654170000000001,14.2911,1264,3195,4459
569,2012-07-22,3,1,7,0,0,0,2,23.3725,25.126250000000006,0.7625,6.292693600000001,2544,4866,7410
570,2012-07-23,3,1,7,0,1,1,1,26.858348999999997,29.541122,0.6941669999999999,9.291761,1135,5831,6966
571,2012-07-24,3,1,7,0,2,1,1,27.289150999999997,30.625700000000002,0.655,14.167418,1140,6452,7592
572,2012-07-25,3,1,7,0,3,1,1,26.035849,27.167564,0.45,11.0416,1383,6790,8173
573,2012-07-26,3,1,7,0,4,1,1,28.503349,32.791358,0.5966670000000001,19.082471,1036,5825,6861
574,2012-07-27,3,1,7,0,5,1,1,28.738349,32.458322,0.594583,10.250464000000001,1259,5645,6904
575,2012-07-28,3,1,7,0,6,0,1,27.524150999999996,30.041863999999997,0.613333,10.542449999999999,2234,4451,6685
576,2012-07-29,3,1,7,0,0,0,1,25.918349000000006,28.083578000000003,0.62375,11.416532,2153,4444,6597
577,2012-07-30,3,1,7,0,1,1,1,26.349151,29.209142,0.66875,10.292339,1040,6065,7105
578,2012-07-31,3,1,7,0,2,1,1,25.526651,27.751136000000002,0.7041669999999999,11.083475,968,6248,7216
579,2012-08-01,3,1,8,0,3,1,1,25.722500000000004,28.042327999999998,0.6775,9.458993,1074,6506,7580
580,2012-08-02,3,1,8,0,4,1,1,27.3675,30.667808,0.659583,8.666718,983,6278,7261
581,2012-08-03,3,1,8,0,5,1,2,27.994151000000002,31.709222000000004,0.6425,14.458064,1328,5847,7175
582,2012-08-04,3,1,8,0,6,0,1,29.286651,33.583622,0.613333,17.249686,2345,4479,6824
583,2012-08-05,3,1,8,0,0,0,1,28.150849,32.251214000000004,0.6525,19.458206999999998,1707,3757,5464
584,2012-08-06,3,1,8,0,1,1,2,27.3675,30.876236000000006,0.654167,8.666718,1233,5780,7013
585,2012-08-07,3,1,8,0,2,1,2,26.584151,30.042986000000006,0.70375,7.8328359999999995,1278,5995,7273
586,2012-08-08,3,1,8,0,3,1,2,27.25,30.709322,0.6729169999999999,7.4169,1263,6271,7534
587,2012-08-09,3,1,8,0,4,1,1,27.524150999999996,30.167528000000004,0.620417,10.458699999999999,1196,6090,7286
588,2012-08-10,3,1,8,0,5,1,2,25.644150999999994,28.084172000000002,0.7158329999999999,16.000471,1065,4721,5786
589,2012-08-11,3,1,8,0,6,0,2,24.5475,26.125622,0.732917,13.834093,2247,4052,6299
590,2012-08-12,3,1,8,0,0,0,1,24.939151000000003,26.542214,0.530417,8.208304,2182,4362,6544
591,2012-08-13,3,1,8,0,1,1,1,25.879151,27.708764000000002,0.545417,9.126204,1207,5676,6883
592,2012-08-14,3,1,8,0,2,1,1,26.153349,28.667414,0.686667,11.333586,1128,5656,6784
593,2012-08-15,3,1,8,0,3,1,1,25.213349,27.166441999999996,0.619583,11.374657000000001,1198,6149,7347
594,2012-08-16,3,1,8,0,4,1,1,25.800849,27.209408000000003,0.519167,9.500332,1338,6267,7605
595,2012-08-17,3,1,8,0,5,1,1,25.996651,-0.0015999999999998238,0.570833,15.500718,1483,5665,7148
596,2012-08-18,3,1,8,0,6,0,1,23.881650999999998,24.792686000000003,0.603333,11.917089,2827,5038,7865
597,2012-08-19,3,1,8,0,0,0,2,21.884151,23.834564,0.711667,5.79215,1208,3341,4549
598,2012-08-20,3,1,8,0,1,1,2,21.884151,23.333822000000005,0.734167,8.708592999999999,1026,5504,6530
599,2012-08-21,3,1,8,0,2,1,1,22.510849000000004,23.667650000000002,0.67375,4.875643600000001,1081,5925,7006
600,2012-08-22,3,1,8,0,3,1,1,23.3725,25.042364,0.677083,4.708981100000001,1094,6281,7375
601,2012-08-23,3,1,8,0,4,1,1,24.704151000000003,26.042528000000004,0.635833,5.667918600000001,1363,6402,7765
602,2012-08-24,3,1,8,0,5,1,2,25.0175,26.708600000000004,0.615,4.833768600000001,1325,6257,7582
603,2012-08-25,3,1,8,0,6,0,2,23.098349,24.833936,0.712917,16.375336,1829,4224,6053
604,2012-08-26,3,1,8,0,0,0,2,22.706650999999997,23.335735999999997,0.845833,15.333486,1483,3772,5255
605,2012-08-27,3,1,8,0,1,1,1,25.056651000000002,27.209408000000003,0.7304169999999999,8.625110999999999,989,5928,6917
606,2012-08-28,3,1,8,0,2,1,1,26.231651,27.9593,0.62,12.791975,935,6105,7040
607,2012-08-29,3,1,8,0,3,1,1,24.195,25.958377999999996,0.552083,7.541653999999999,1177,6520,7697
608,2012-08-30,3,1,8,0,4,1,1,25.213349,27.083413999999998,0.590417,5.1668189,1172,6541,7713
609,2012-08-31,3,1,8,0,5,1,1,27.915849,29.5004,0.5875,11.291711,1433,5917,7350
610,2012-09-01,3,1,9,0,6,0,2,27.406651000000004,30.375163999999998,0.638333,7.5835289999999995,2352,3788,6140
611,2012-09-02,3,1,9,0,0,0,2,24.743349000000002,26.834000000000003,0.815,4.2927436000000005,2613,3197,5810
612,2012-09-03,3,1,9,1,1,0,1,25.252499999999998,27.667514000000004,0.7908329999999999,10.125107,1965,4069,6034
613,2012-09-04,3,1,9,0,2,1,1,26.114151,29.334608000000003,0.755,15.833507,867,5997,6864
614,2012-09-05,3,1,9,0,3,1,1,26.623348999999997,30.792878,0.74125,12.583136,832,6280,7112
615,2012-09-06,3,1,9,0,4,1,2,24.743349000000002,27.251714000000007,0.810417,9.542207,611,5592,6203
616,2012-09-07,3,1,9,0,5,1,1,25.056651000000002,27.375464,0.73625,11.500282,1045,6459,7504
617,2012-09-08,3,1,9,0,6,0,2,22.980849000000003,24.333986000000003,0.799167,18.833968000000002,1557,4419,5976
618,2012-09-09,3,1,9,0,0,0,1,20.669999999999998,22.209050000000005,0.5475,15.041232,2570,5657,8227
619,2012-09-10,3,1,9,0,1,1,1,19.416650999999998,21.333163999999996,0.50375,17.333771000000002,1118,6407,7525
620,2012-09-11,3,1,9,0,2,1,1,19.142500000000002,20.583272,0.52,6.167631399999999,1070,6697,7767
621,2012-09-12,3,1,9,0,3,1,1,20.160849,21.62495,0.577083,8.833682,1050,6820,7870
622,2012-09-13,3,1,9,0,4,1,1,20.7875,22.250828,0.637083,5.542293600000001,1054,6750,7804
623,2012-09-14,3,1,9,0,5,1,1,21.766651000000003,23.209478000000004,0.6725,6.958821,1379,6630,8009
624,2012-09-15,3,1,9,0,6,0,1,20.591651,22.667222000000002,0.501667,16.583907,3160,5554,8714
625,2012-09-16,3,1,9,0,0,0,1,19.259999999999998,21.166249999999998,0.57,6.0422811,2166,5167,7333
626,2012-09-17,3,1,9,0,1,1,2,19.299151000000002,20.5013,0.734583,10.166714,1022,5847,6869
627,2012-09-18,3,1,9,0,2,1,2,21.296651,21.294421999999997,0.8725,23.958329,371,3702,4073
628,2012-09-19,3,1,9,0,3,1,1,17.9675,19.666663999999997,0.536667,14.416725,788,6803,7591
629,2012-09-20,3,1,9,0,4,1,1,17.693349,19.124671999999997,0.618333,7.9171890000000005,939,6781,7720
630,2012-09-21,3,1,9,0,5,1,1,20.160849,21.750086000000003,0.66875,10.333343000000001,1250,6917,8167
631,2012-09-22,3,1,9,0,6,0,1,22.55,24.292208000000002,0.6466670000000001,19.000061,2512,5883,8395
632,2012-09-23,4,1,9,0,0,0,1,16.870849000000003,18.249578,0.4670829999999999,14.958286,2454,5453,7907
633,2012-09-24,4,1,9,0,1,1,1,16.165849,17.165858,0.492917,9.541068000000001,1001,6435,7436
634,2012-09-25,4,1,9,0,2,1,1,17.85,19.915813999999997,0.57,15.833507,845,6693,7538
635,2012-09-26,4,1,9,0,3,1,1,21.845,23.376458000000007,0.630833,16.3748,787,6946,7733
636,2012-09-27,4,1,9,0,4,1,2,22.55,24.126350000000002,0.690833,9.000914000000002,751,6642,7393
637,2012-09-28,4,1,9,0,5,1,2,21.100849,22.666958,0.69,10.999993,1045,6370,7415
638,2012-09-29,4,1,9,0,6,0,1,17.4975,18.999536,0.542917,15.249468,2589,5966,8555
639,2012-09-30,4,1,9,0,0,0,1,16.753349,18.165757999999997,0.583333,9.042186,2015,4874,6889
640,2012-10-01,4,1,10,0,1,1,2,16.479150999999998,17.792,0.649167,6.083881399999999,763,6015,6778
641,2012-10-02,4,1,10,0,2,1,3,19.769150999999997,19.793977999999996,0.871667,6.9998249999999995,315,4324,4639
642,2012-10-03,4,1,10,0,3,1,2,22.9025,23.542778,0.79375,4.4585686,728,6844,7572
643,2012-10-04,4,1,10,0,4,1,2,22.9025,24.126350000000002,0.722917,7.875582,891,6437,7328
644,2012-10-05,4,1,10,0,5,1,1,20.905,22.292341999999998,0.6275,7.12545,1516,6640,8156
645,2012-10-06,4,1,10,0,6,0,1,18.045848999999997,19.542386,0.664167,17.957675000000002,3031,4934,7965
646,2012-10-07,4,1,10,0,0,0,2,11.544151,11.707657999999999,0.708333,9.457854,781,2729,3510
647,2012-10-08,4,1,10,1,1,0,2,10.016651,9.582128,0.709583,12.708492999999999,874,4604,5478
648,2012-10-09,4,1,10,0,2,1,2,12.993348999999998,12.915392,0.7616669999999999,12.7501,601,5791,6392
649,2012-10-10,4,1,10,0,3,1,1,16.165849,17.207372,0.630833,12.584007000000001,780,6911,7691
650,2012-10-11,4,1,10,0,4,1,1,12.445,12.457022000000002,0.463333,12.166932000000001,834,6736,7570
651,2012-10-12,4,1,10,0,5,1,1,12.5625,12.582685999999999,0.539167,15.751164,1060,6222,7282
652,2012-10-13,4,1,10,0,6,0,1,10.486650999999998,9.832136000000002,0.494583,9.791514,2252,4857,7109
653,2012-10-14,4,1,10,0,0,0,1,16.518349,17.541463999999998,0.640417,18.667004,2080,4559,6639
654,2012-10-15,4,1,10,0,1,1,2,18.398349,19.5839,0.7075,19.834478999999998,760,5115,5875
655,2012-10-16,4,1,10,0,2,1,1,14.011651,14.415835999999999,0.558333,12.208807,922,6612,7534
656,2012-10-17,4,1,10,0,3,1,1,13.424150999999998,13.707128,0.692917,6.791857,979,6482,7461
657,2012-10-18,4,1,10,0,4,1,2,16.557499999999997,17.83325,0.7283329999999999,15.874778999999998,1008,6501,7509
658,2012-10-19,4,1,10,0,5,1,2,18.476651,19.501136000000002,0.815,9.041917999999999,753,4671,5424
659,2012-10-20,4,1,10,0,6,0,1,14.755849000000001,15.207571999999999,0.572917,7.874978999999999,2806,5284,8090
660,2012-10-21,4,1,10,0,0,0,1,13.815849,14.124313999999998,0.51,11.125618000000001,2132,4692,6824
661,2012-10-22,4,1,10,0,1,1,1,14.912499999999998,15.874171999999998,0.568333,5.459381100000001,830,6228,7058
662,2012-10-23,4,1,10,0,2,1,1,17.575848999999998,19.000064000000002,0.6416669999999999,6.334568600000001,841,6625,7466
663,2012-10-24,4,1,10,0,3,1,1,19.6125,20.875586,0.63625,4.876206399999999,795,6898,7693
664,2012-10-25,4,1,10,0,4,1,2,17.85,18.959408000000003,0.800417,8.333125,875,6484,7359
665,2012-10-26,4,1,10,0,5,1,2,17.654151,18.5015,0.807083,8.875289,1182,6262,7444
666,2012-10-27,4,1,10,0,6,0,2,16.91,17.998777999999994,0.72,15.791364000000002,2643,5209,7852
667,2012-10-28,4,1,10,0,0,0,2,14.442499999999999,14.872886000000001,0.694583,26.666535999999997,998,3461,4459
668,2012-10-29,4,1,10,0,1,1,3,12.68,13.000399999999999,0.88,23.9994,2,20,22
669,2012-10-30,4,1,10,0,2,1,2,6.954554000000002,4.453993999999998,0.8254549999999999,14.271603,87,1009,1096
670,2012-10-31,4,1,10,0,3,1,2,8.802499999999998,7.832599999999999,0.666667,11.166689,419,5147,5566
671,2012-11-01,4,1,11,0,4,1,2,9.194151000000002,8.416172,0.581667,10.542182,466,5520,5986
672,2012-11-02,4,1,11,0,5,1,1,8.684999999999999,7.498772000000002,0.522083,17.833725,618,5229,5847
673,2012-11-03,4,1,11,0,6,0,2,8.136651,5.373836000000001,0.49125,18.125443,1029,4109,5138
674,2012-11-04,4,1,11,0,0,0,1,7.314150999999999,5.749507999999999,0.532917,12.000236,1201,3906,5107
675,2012-11-05,4,1,11,0,1,1,1,7.000849000000002,4.33295,0.4941670000000001,15.833775000000001,378,4881,5259
676,2012-11-06,4,1,11,0,2,1,1,5.1991510000000005,2.5834220000000023,0.567083,11.625371,466,5220,5686
677,2012-11-07,4,1,11,0,3,1,2,5.904151000000001,2.124986,0.5475,20.375236,326,4709,5035
678,2012-11-08,4,1,11,0,4,1,1,8.552177999999998,6.564806000000001,0.333478,23.304945,340,4975,5315
679,2012-11-09,4,1,11,0,5,1,1,8.998349000000001,7.457258000000003,0.540833,14.375386,709,5283,5992
680,2012-11-10,4,1,11,0,6,0,1,10.290848999999998,9.999841999999997,0.645417,3.8756686000000005,2090,4446,6536
681,2012-11-11,4,1,11,0,0,0,1,11.779150999999999,11.833058000000001,0.6591670000000001,8.5425,2290,4562,6852
682,2012-11-12,4,1,11,1,1,0,1,14.794999999999998,15.375278000000002,0.741667,11.625639,1097,5172,6269
683,2012-11-13,4,1,11,0,2,1,2,8.136651,5.3328500000000005,0.6629169999999999,22.917082,327,3767,4094
684,2012-11-14,4,1,11,0,3,1,1,5.590849,2.583158000000001,0.552083,13.374875,373,5122,5495
685,2012-11-15,4,1,11,0,4,1,2,7.1183489999999985,5.416471999999999,0.620417,10.250129,320,5125,5445
686,2012-11-16,4,1,11,0,5,1,1,8.215,6.915464,0.524583,11.458675000000001,484,5214,5698
687,2012-11-17,4,1,11,0,6,0,1,7.275,5.541277999999998,0.545417,12.041843,1313,4316,5629
688,2012-11-18,4,1,11,0,0,0,1,8.0975,6.291235999999998,0.692917,15.250003999999999,922,3747,4669
689,2012-11-19,4,1,11,0,1,1,2,9.899151,8.790986,0.623333,15.749489,449,5050,5499
690,2012-11-20,4,1,11,0,2,1,2,9.585849,9.124022000000004,0.685,5.542575,534,5100,5634
691,2012-11-21,4,1,11,0,3,1,1,8.606651,8.082871999999998,0.61375,6.917482000000001,615,4531,5146
692,2012-11-22,4,1,11,1,4,0,1,7.98,7.124485999999997,0.580417,3.5423436000000006,955,1470,2425
693,2012-11-23,4,1,11,0,5,1,1,9.311650999999998,8.999413999999998,0.56875,9.917407,1603,2307,3910
694,2012-11-24,4,1,11,0,6,0,1,5.081650999999999,0.41697200000000123,0.4045829999999999,25.250357,532,1745,2277
695,2012-11-25,4,1,11,0,0,0,1,3.554150999999999,1.000478000000001,0.468333,10.083499999999999,309,2115,2424
696,2012-11-26,4,1,11,0,1,1,1,6.726650999999999,6.374263999999997,0.535417,3.1255499999999996,337,4750,5087
697,2012-11-27,4,1,11,0,2,1,2,5.708349,2.5828279999999992,0.786667,15.916654,123,3836,3959
698,2012-11-28,4,1,11,0,3,1,1,5.943349000000001,3.124291999999997,0.50625,14.125007,198,5062,5260
699,2012-11-29,4,1,11,0,4,1,1,5.200890000000001,3.6958519999999986,0.555652,7.739974,243,5080,5323
700,2012-11-30,4,1,11,0,5,1,1,6.021651,5.375222000000001,0.6495830000000001,3.9175436000000006,362,5306,5668
701,2012-12-01,4,1,12,0,6,0,2,6.021651,4.915664,0.806667,4.0001814,951,4240,5191
702,2012-12-02,4,1,12,0,0,0,2,8.3325,7.7077279999999995,0.823333,8.333393,892,3757,4649
703,2012-12-03,4,1,12,0,1,1,1,13.267500000000002,14.082535999999998,0.7675,5.542293600000001,555,5679,6234
704,2012-12-04,4,1,12,0,2,1,1,14.364151,14.957563999999998,0.73375,11.666643,551,6055,6606
705,2012-12-05,4,1,12,0,3,1,1,12.601651,12.248792000000002,0.485,21.709407,331,5398,5729
706,2012-12-06,4,1,12,0,4,1,1,4.024151,1.0414639999999977,0.50875,11.708518,340,5035,5375
707,2012-12-07,4,1,12,0,5,1,2,7.0791509999999995,5.249227999999999,0.764167,8.7502,349,4659,5008
708,2012-12-08,4,1,12,0,6,0,2,9.938349000000002,9.707527999999996,0.91125,6.792393,1153,4429,5582
709,2012-12-09,4,1,12,0,0,0,2,10.055848999999998,9.749635999999999,0.905417,10.584325,441,2787,3228
710,2012-12-10,4,1,12,0,1,1,2,12.484150999999997,12.74795,0.925,12.750636,329,4841,5170
711,2012-12-11,4,1,12,0,2,1,2,8.606651,6.331958,0.5966670000000001,19.834478999999998,282,5219,5501
712,2012-12-12,4,1,12,0,3,1,2,5.9825,3.624307999999999,0.538333,10.916779,310,5009,5319
713,2012-12-13,4,1,12,0,4,1,1,5.904151000000001,3.4164080000000006,0.485833,11.666643,425,5107,5532
714,2012-12-14,4,1,12,0,5,1,1,5.2383489999999995,3.416672000000002,0.642917,8.792342999999999,429,5182,5611
715,2012-12-15,4,1,12,0,6,0,1,7.235849,6.333278,0.650417,7.12545,767,4280,5047
716,2012-12-16,4,1,12,0,0,0,2,9.037499999999998,8.415907999999998,0.83875,6.749714,538,3248,3786
717,2012-12-17,4,1,12,0,1,1,2,10.486650999999998,10.499000000000002,0.907083,6.583306100000001,212,4373,4585
718,2012-12-18,4,1,12,0,2,1,1,11.309151,11.040728000000001,0.66625,14.834067999999998,433,5124,5557
719,2012-12-19,4,1,12,0,3,1,1,7.627500000000001,6.582691999999998,0.625417,12.334164000000001,333,4934,5267
720,2012-12-20,4,1,12,0,4,1,2,7.510000000000002,6.124321999999999,0.6679169999999999,8.875021,314,3814,4128
721,2012-12-21,1,1,12,0,5,1,2,7.353349,3.9166220000000003,0.556667,25.083661,221,3402,3623
722,2012-12-22,1,1,12,0,6,0,1,4.494150999999999,-0.41654199999999975,0.44125,27.292182,205,1544,1749
723,2012-12-23,1,1,12,0,0,0,1,3.554150999999999,1.1250859999999996,0.515417,8.916560999999998,408,1379,1787
724,2012-12-24,1,1,12,0,1,1,2,2.871288,1.0874000000000024,0.7913039999999999,5.1744368,174,746,920
725,2012-12-25,1,1,12,1,2,0,2,5.691288,3.4346900000000034,0.7347829999999999,11.304642,440,573,1013
726,2012-12-26,1,1,12,0,3,1,3,3.4366509999999995,-1.4580219999999997,0.823333,21.208582,9,432,441
727,2012-12-27,1,1,12,0,4,1,2,3.945849000000001,-1.0416279999999993,0.652917,23.458910999999997,247,1867,2114
728,2012-12-28,1,1,12,0,5,1,2,3.9066509999999983,0.8330359999999999,0.59,10.416557,644,2451,3095
729,2012-12-29,1,1,12,0,6,0,2,3.9066509999999983,-0.0015999999999998238,0.7529170000000001,8.333661,159,1182,1341
730,2012-12-30,1,1,12,0,0,0,1,4.024151,-0.7078000000000007,0.483333,23.500518,364,1432,1796
731,2012-12-31,1,1,12,0,1,1,2,2.144150999999999,-1.2498579999999997,0.5775,10.374682,439,2290,2729
